1.530578	0.386035	0.005788	1.703069	0.002913	0.293251
1.578846	0.392897	0.000524	1.581092	0.002476	0.310348
2.540039	0.591846	-0.031380	2.630603	0.001459	0.595493
1.155069	0.336459	0.000184	1.124453	0.000120	0.227641
1.786282	0.409337	-0.001585	1.755999	-0.001192	0.339804
2.221536	0.483209	-0.009946	1.964748	-0.011701	0.423174
2.936502	0.637415	-0.007856	2.841425	0.033606	0.685764
2.734962	0.567051	-0.003974	2.788243	-0.040077	0.585837
1.729741	0.425543	-0.001884	1.516515	0.000190	0.374562
1.923506	0.448027	-0.005338	1.946591	-0.006364	0.384286
1.759177	0.447285	0.005136	1.778288	-0.012851	0.370003
1.327798	0.364113	0.000636	1.501218	0.002522	0.274984
2.506262	0.503875	0.029606	2.013995	0.003532	0.488266
1.812934	0.440485	0.002801	1.872656	0.004531	0.369443
2.874388	0.610782	0.014511	3.181248	0.018075	0.646471
2.395561	0.490017	-0.005162	2.169517	0.000691	0.491636
2.672760	0.616106	-0.024834	2.741658	0.026335	0.627740
1.389820	0.389760	0.020825	1.504182	0.019164	0.309585
1.124043	0.336397	0.000033	1.123680	0.000020	0.226597
2.448923	0.546967	0.008983	2.507788	0.030525	0.551843
2.352389	0.498338	-0.008120	2.263182	-0.013636	0.474004
3.185613	0.664487	-0.026549	3.472208	-0.006695	0.760316
2.369088	0.527507	-0.017823	2.536699	0.000867	0.534668
1.596541	0.410594	-0.004804	1.527950	0.001613	0.321560
2.363538	0.530468	0.016346	2.561970	0.009846	0.528085
3.217395	0.662273	-0.034115	3.293965	0.000372	0.710612
2.365197	0.580255	-0.019438	2.516350	0.007831	0.592326
2.614464	0.578283	-0.001680	2.710949	0.015291	0.596301
1.622330	0.436488	0.002438	1.670657	0.004962	0.362272
3.094934	0.613629	-0.020092	2.926032	0.008583	0.654529
3.246347	0.659470	-0.011658	3.081406	-0.019354	0.761585
2.332409	0.532100	0.001774	2.719527	-0.002946	0.509808
1.227171	0.353361	-0.001692	1.318614	0.000567	0.250650
2.074197	0.443618	0.001022	1.797542	0.024780	0.406119
2.710340	0.578656	0.006869	2.520105	0.011017	0.571664
1.995424	0.453626	0.012412	1.980343	-0.002746	0.414249
3.116518	0.670959	0.016380	3.263885	0.018080	0.749715
3.213444	0.604332	-0.016395	3.085877	0.000737	0.656879
2.737760	0.618292	-0.008197	2.610018	0.000369	0.628878
1.098898	0.329669	-0.000000	1.098898	-0.000000	0.219780
1.547358	0.430568	-0.013783	1.503476	-0.019888	0.341646
1.226741	0.363457	-0.001853	1.342089	-0.006066	0.257644
3.102680	0.658996	-0.033290	3.207060	-0.009668	0.732608
1.239464	0.347268	-0.002434	1.324737	-0.002207	0.249955
1.599596	0.386725	-0.000649	1.636551	0.001529	0.297491
2.443985	0.533976	-0.003518	2.423933	-0.030830	0.559098
1.215387	0.360495	-0.003086	1.303894	-0.003118	0.255384
1.544413	0.392610	0.004228	1.566349	0.003321	0.297755
2.544483	0.529966	0.003441	2.431154	-0.000296	0.522049
1.268092	0.366083	0.001663	1.484944	-0.003913	0.269422
1.324011	0.352016	-0.001862	1.195988	-0.001137	0.253400
1.935257	0.479933	-0.018721	2.169964	-0.017011	0.430334
3.103722	0.686414	-0.018358	3.142060	0.021312	0.735686
2.835048	0.610992	-0.011635	2.677107	-0.022331	0.630764
2.692477	0.568311	0.032787	2.843430	-0.022307	0.583009
3.249716	0.697064	-0.024073	3.301524	-0.012803	0.809228
1.668255	0.410066	-0.009018	1.646204	-0.002846	0.332312
2.920109	0.623077	-0.024472	3.272337	-0.002110	0.654816
3.017270	0.628368	0.017149	2.940982	-0.001848	0.672779
1.717454	0.422524	-0.009656	1.796348	-0.008022	0.345577
1.594044	0.382948	0.008640	1.349901	-0.003519	0.303238
1.837716	0.424303	-0.000050	1.765769	0.006417	0.340350
2.233116	0.491835	0.011696	2.294606	-0.036803	0.461770
3.069274	0.613764	0.023441	3.103521	-0.028879	0.652156
1.844058	0.450114	-0.008767	2.180829	-0.030684	0.412902
1.834763	0.412583	0.007261	1.843021	0.022871	0.350755
3.103420	0.604446	0.007478	2.783068	0.001404	0.641715
1.098898	0.329669	-0.000000	1.098898	-0.000000	0.219780
1.257061	0.365062	-0.004009	1.503471	0.000102	0.264422
3.259673	0.634339	0.036162	2.958236	-0.004573	0.668764
2.996680	0.626194	0.018325	2.983765	0.008641	0.672087
2.709343	0.583523	0.016873	2.644242	-0.021251	0.568972
1.303695	0.361718	-0.001299	1.291605	0.001516	0.260749
2.619156	0.578227	0.034230	2.701922	0.025230	0.584246
1.486191	0.407596	-0.003955	1.587982	0.000801	0.317806
1.263872	0.355646	-0.000862	1.436595	0.001271	0.254918
2.634276	0.567760	0.002864	2.466736	0.002252	0.615431
1.513350	0.371758	0.005072	1.278560	0.002942	0.278813
1.859670	0.425851	-0.004727	1.736592	-0.004728	0.357242
2.809238	0.590791	-0.022549	2.647170	-0.010120	0.623288
2.973058	0.597098	-0.034589	2.994374	-0.012778	0.671713
1.497888	0.415884	-0.008022	1.761767	-0.011499	0.335383
1.152086	0.344707	-0.003264	1.147976	-0.001593	0.235103
2.170307	0.471145	0.013057	2.112508	0.019698	0.405320
