1.691312,0.431917,1.871727,0.362965
2.644375,0.537699,2.444593,0.501570
2.168467,0.471759,2.028650,0.420970
1.768155,0.452372,1.897575,0.399635
3.210622,0.610645,2.859391,0.677457
2.051974,0.483439,2.177529,0.425390
2.670948,0.570678,2.740833,0.592077
1.255720,0.359034,1.442224,0.254248
1.707509,0.416973,1.666076,0.357216
2.125816,0.519902,2.382168,0.516216
1.475876,0.383386,1.611835,0.319818
1.453174,0.371205,1.491186,0.280152
1.294251,0.364141,1.362281,0.270347
1.656083,0.374051,1.521968,0.295679
1.655127,0.406852,1.792856,0.341768
1.365771,0.364185,1.339712,0.265656
2.721336,0.611023,2.993455,0.643332
1.384200,0.368703,1.354795,0.276040
1.868300,0.435789,1.905746,0.363676
1.895704,0.426811,1.884589,0.360062
3.507962,0.664704,3.056264,0.762062
1.952281,0.440278,1.850618,0.359658
3.417704,0.658147,3.105292,0.713302
1.828798,0.431601,1.796251,0.356611
1.681969,0.399747,1.763384,0.335841
2.042640,0.489485,2.297760,0.443973
2.821766,0.595124,2.854392,0.632353
2.011540,0.452069,2.137322,0.389955
1.105778,0.331882,1.240809,0.222958
1.328771,0.355778,1.286102,0.252501
1.909187,0.446728,1.812016,0.401047
3.867748,0.762802,3.760824,0.382494
1.626723,0.421236,1.825587,0.337652
1.117411,0.334407,1.210992,0.226505
1.430818,0.392756,1.614634,0.296088
2.052828,0.467548,1.985452,0.439928
2.477503,0.528681,2.414907,0.485625
1.911637,0.458986,1.758441,0.417997
1.670936,0.418110,1.570741,0.341319
2.966686,0.606613,2.936540,0.633195
2.327808,0.496771,2.419155,0.494353
1.606379,0.395302,1.491732,0.329721
1.848616,0.437854,1.612075,0.372380
1.157945,0.344890,1.250554,0.237102
3.102202,0.705643,3.398195,0.794305
1.820530,0.416605,1.637040,0.360738
2.795970,0.625377,3.102779,0.723865
1.264359,0.350819,1.189393,0.244615
1.380205,0.377946,1.299800,0.281810
1.507109,0.379677,1.311051,0.286173
2.552258,0.535037,2.342179,0.499037
1.408019,0.360174,1.374433,0.261071
2.430928,0.544542,2.468464,0.590240
1.666697,0.430135,1.735948,0.344526
2.802599,0.566473,2.570300,0.580013
1.420068,0.353530,1.229251,0.246681
1.455812,0.379968,1.574495,0.296985
1.111001,0.333035,1.111225,0.223115
2.456761,0.508143,2.233653,0.481592
1.774220,0.432784,1.681449,0.360304
1.331242,0.374293,1.597459,0.281769
3.129194,0.612028,2.849953,0.645708
3.415420,0.681017,3.277822,0.733562
3.384989,0.729103,3.656367,0.875706
3.229151,0.704043,3.235134,0.834978
1.564653,0.389839,1.721677,0.298287
1.306399,0.364779,1.239756,0.263681
1.440399,0.387205,1.552897,0.295154
2.099369,0.475895,2.253328,0.460879
1.433093,0.397186,1.719580,0.304940
1.285474,0.356267,1.342205,0.257208
2.239463,0.505676,2.181261,0.475933
1.855594,0.433809,1.763713,0.369143
2.963368,0.555077,2.658717,0.592535
2.316725,0.527428,2.450152,0.501054
1.328599,0.366912,1.249257,0.261305
1.613199,0.421143,1.669769,0.363332
2.733180,0.644002,3.080048,0.695627
1.697158,0.410593,1.763572,0.368107
1.216960,0.363226,1.324669,0.261929
2.077435,0.495436,2.348756,0.471619
2.766890,0.602253,2.754739,0.624270
1.387389,0.383334,1.405049,0.283465
2.431562,0.544977,2.537416,0.548631
2.449743,0.554091,2.692143,0.542471
1.262132,0.371286,1.354253,0.269770
1.677211,0.396465,1.544860,0.304278
2.666084,0.543177,2.567490,0.549398
2.251565,0.473705,1.992638,0.438480
1.170044,0.343488,1.303707,0.244800
2.120987,0.463470,1.895515,0.411553
3.033131,0.635094,3.109858,0.704697
1.380655,0.380861,1.410295,0.292649
2.863899,0.614539,2.899551,0.658514
1.125046,0.336285,1.124636,0.227471
2.466503,0.529351,2.570675,0.502226
1.471110,0.367096,1.525278,0.300221
1.266974,0.347828,1.196346,0.245044
1.928039,0.449411,1.963293,0.391115
1.183447,0.337354,1.407793,0.242783
3.240538,0.689659,3.228265,0.778489
